,area_type,availability,location,size,total_sqft,bath,price,bhk,price_per_sqft
1651,Super built-up  Area,Ready To Move,CV Raman Nagar,2 BHK,1025.0,2.0,50.0,2,4878.048780487805
1653,Super built-up  Area,Ready To Move,CV Raman Nagar,2 BHK,1198.0,2.0,60.0,2,5008.347245409015
1654,Super built-up  Area,Ready To Move,CV Raman Nagar,2 BHK,1560.0,2.0,85.0,2,5448.717948717948
1655,Super built-up  Area,Ready To Move,CV Raman Nagar,3 BHK,1590.0,2.0,85.0,3,5345.911949685535
1656,Super built-up  Area,Ready To Move,CV Raman Nagar,2 BHK,1100.0,2.0,58.0,2,5272.727272727273
1657,Super built-up  Area,Ready To Move,CV Raman Nagar,2 BHK,1051.0,2.0,61.0,2,5803.996194100856
1658,Super built-up  Area,Ready To Move,CV Raman Nagar,1 BHK,705.0,1.0,57.0,1,8085.106382978724
1659,Super built-up  Area,18-Jul,CV Raman Nagar,2 BHK,1225.0,2.0,47.88,2,3908.5714285714284
1660,Carpet  Area,Ready To Move,CV Raman Nagar,2 BHK,1000.0,2.0,38.5,2,3850.0
1662,Super built-up  Area,Ready To Move,CV Raman Nagar,2 BHK,1020.0,2.0,55.0,2,5392.156862745098
1663,Super built-up  Area,Ready To Move,CV Raman Nagar,2 BHK,1285.0,2.0,65.0,2,5058.365758754864
1664,Super built-up  Area,Ready To Move,CV Raman Nagar,2 BHK,1030.0,2.0,35.0,2,3398.0582524271845
1665,Built-up  Area,Ready To Move,CV Raman Nagar,3 BHK,1835.0,3.0,160.0,3,8719.346049046322
1666,Super built-up  Area,Ready To Move,CV Raman Nagar,3 BHK,1836.0,3.0,148.0,3,8061.002178649237
1667,Super built-up  Area,Ready To Move,CV Raman Nagar,2 BHK,1040.0,2.0,50.0,2,4807.692307692308
1668,Super built-up  Area,18-Jul,CV Raman Nagar,2 BHK,1392.0,2.0,95.0,2,6824.712643678161
1669,Super built-up  Area,Ready To Move,CV Raman Nagar,1 BHK,705.0,2.0,50.0,1,7092.198581560284
1670,Built-up  Area,Ready To Move,CV Raman Nagar,2 BHK,1125.0,2.0,46.0,2,4088.8888888888887
1671,Super built-up  Area,Ready To Move,CV Raman Nagar,3 BHK,1400.0,2.0,78.0,3,5571.428571428572
1672,Super built-up  Area,Ready To Move,CV Raman Nagar,3 BHK,1980.0,4.0,180.0,3,9090.90909090909
1673,Super built-up  Area,18-Jan,CV Raman Nagar,3 BHK,1980.0,4.0,166.0,3,8383.838383838383
1674,Super built-up  Area,Ready To Move,CV Raman Nagar,3 BHK,1400.0,2.0,78.0,3,5571.428571428572
1675,Super built-up  Area,Ready To Move,CV Raman Nagar,2 BHK,907.0,2.0,38.0,2,4189.636163175303
1676,Super built-up  Area,17-Mar,CV Raman Nagar,2 BHK,1392.0,2.0,110.0,2,7902.298850574713
1678,Super built-up  Area,18-Jan,CV Raman Nagar,2 BHK,1227.0,2.0,42.88,2,3494.702526487368
1679,Super built-up  Area,18-Apr,CV Raman Nagar,2 BHK,1225.0,2.0,48.0,2,3918.3673469387754
1680,Super built-up  Area,18-May,CV Raman Nagar,3 BHK,1659.0,3.0,135.0,3,8137.4321880651
1681,Built-up  Area,Ready To Move,CV Raman Nagar,2 BHK,1310.0,2.0,62.0,2,4732.824427480916
1682,Super built-up  Area,Ready To Move,Chamrajpet,3 BHK,1475.0,2.0,120.0,3,8135.593220338983
1683,Super built-up  Area,Ready To Move,Chamrajpet,4 BHK,1900.0,2.0,170.0,4,8947.368421052632
1684,Super built-up  Area,Ready To Move,Chamrajpet,2 BHK,1350.0,2.0,180.0,2,13333.333333333334
1685,Built-up  Area,Ready To Move,Chamrajpet,2 Bedroom,1050.0,2.0,162.0,2,15428.57142857143
1686,Plot  Area,Ready To Move,Chamrajpet,4 Bedroom,1660.4,4.0,211.0,4,12707.781257528306
1687,Built-up  Area,Ready To Move,Chamrajpet,1 BHK,505.0,1.0,85.0,1,16831.68316831683
1688,Built-up  Area,Ready To Move,Chamrajpet,3 BHK,1565.0,3.0,98.91,3,6320.127795527156
1689,Super built-up  Area,Ready To Move,Chamrajpet,2 BHK,730.0,1.0,52.0,2,7123.287671232877
1690,Super built-up  Area,Ready To Move,Chamrajpet,2 BHK,650.0,1.0,40.0,2,6153.846153846154
1691,Super built-up  Area,Ready To Move,Chamrajpet,2 BHK,650.0,2.0,45.0,2,6923.076923076923
1692,Super built-up  Area,Ready To Move,Chamrajpet,3 BHK,1650.0,3.0,115.0,3,6969.69696969697
1693,Built-up  Area,Ready To Move,Chandapura,2 BHK,650.0,1.0,17.0,2,2615.3846153846152
1694,Super built-up  Area,18-Aug,Chandapura,1 BHK,645.0,1.0,16.45,1,2550.3875968992247
1695,Super built-up  Area,18-Sep,Chandapura,1 BHK,645.0,1.0,16.45,1,2550.3875968992247
1696,Super built-up  Area,Ready To Move,Chandapura,2 BHK,800.0,1.0,20.0,2,2500.0
1697,Super built-up  Area,18-Jul,Chandapura,2 BHK,1015.0,2.0,25.88,2,2549.753694581281
1698,Super built-up  Area,18-Mar,Chandapura,1 BHK,530.0,1.0,11.66,1,2200.0
1699,Super built-up  Area,Ready To Move,Chandapura,3 BHK,1208.0,3.0,45.0,3,3725.1655629139073
1701,Super built-up  Area,Ready To Move,Chandapura,2 BHK,1200.0,2.0,32.0,2,2666.6666666666665
1702,Super built-up  Area,18-Aug,Chandapura,2 BHK,1025.0,2.0,27.68,2,2700.487804878049
1703,Super built-up  Area,18-Jun,Chandapura,1 BHK,582.5,1.0,15.135,1,2598.283261802575
1704,Super built-up  Area,18-Sep,Chandapura,2 BHK,1015.0,2.0,25.88,2,2549.753694581281
1706,Super built-up  Area,Ready To Move,Chandapura,3 BHK,1065.0,2.0,33.0,3,3098.5915492957747
1709,Plot  Area,Ready To Move,Chandapura,2 Bedroom,1500.0,2.0,60.0,2,4000.0
1710,Super built-up  Area,18-Dec,Chandapura,2 BHK,850.0,2.0,25.4,2,2988.235294117647
1711,Super built-up  Area,18-Dec,Chandapura,1 BHK,590.0,1.0,13.57,1,2300.0
1712,Super built-up  Area,18-Aug,Chandapura,1 BHK,645.0,1.0,16.45,1,2550.3875968992247
1713,Super built-up  Area,18-Aug,Chandapura,1 BHK,630.0,1.0,13.86,1,2200.0
1715,Super built-up  Area,18-Aug,Chandapura,2 BHK,1015.0,2.0,25.88,2,2549.753694581281
1716,Super built-up  Area,Ready To Move,Chandapura,3 BHK,1107.0,2.0,43.0,3,3884.3721770551037
1717,Super built-up  Area,19-Sep,Chandapura,1 BHK,520.0,1.0,14.04,1,2700.0
1718,Plot  Area,18-Nov,Chandapura,2 Bedroom,1200.0,1.0,36.0,2,3000.0
1719,Super built-up  Area,18-Aug,Chandapura,2 BHK,975.0,2.0,24.86,2,2549.74358974359
1720,Super built-up  Area,18-Jul,Chandapura,1 BHK,645.0,1.0,16.45,1,2550.3875968992247
1721,Super built-up  Area,18-Sep,Chandapura,2 BHK,985.0,2.0,25.12,2,2550.253807106599
1722,Super built-up  Area,18-Jul,Chandapura,1 BHK,645.0,1.0,16.45,1,2550.3875968992247
1723,Super built-up  Area,18-Aug,Chandapura,2 BHK,975.0,2.0,24.86,2,2549.74358974359
1724,Super built-up  Area,Ready To Move,Chandapura,2 BHK,700.0,1.0,19.0,2,2714.285714285714
1726,Super built-up  Area,Ready To Move,Chandapura,3 BHK,1095.0,2.0,32.0,3,2922.3744292237443
1727,Built-up  Area,Ready To Move,Chandapura,3 BHK,1208.51,3.0,42.0,3,3475.3539482503247
1728,Super built-up  Area,Ready To Move,Chandapura,2 BHK,876.0,2.0,29.5,2,3367.5799086757993
1729,Super built-up  Area,18-Sep,Chandapura,1 BHK,645.0,1.0,16.45,1,2550.3875968992247
1731,Super built-up  Area,18-Sep,Chandapura,1 BHK,645.0,1.0,16.45,1,2550.3875968992247
1732,Super built-up  Area,18-Dec,Chandapura,2 BHK,937.0,2.0,30.0,2,3201.7075773745996
1733,Super built-up  Area,19-Dec,Chandapura,2 BHK,1025.0,2.0,27.68,2,2700.487804878049
1734,Super built-up  Area,18-May,Chandapura,2 BHK,975.0,2.0,24.86,2,2549.74358974359
1735,Super built-up  Area,Ready To Move,Chandapura,2 BHK,800.0,2.0,25.0,2,3125.0
1736,Super built-up  Area,18-Sep,Chandapura,1 BHK,645.0,1.0,16.45,1,2550.3875968992247
1737,Super built-up  Area,19-Feb,Chandapura,2 BHK,778.0,2.0,25.29,2,3250.642673521851
1739,Super built-up  Area,18-Aug,Chandapura,2 BHK,950.0,2.0,25.65,2,2700.0
1740,Plot  Area,18-Nov,Chandapura,2 Bedroom,1200.0,2.0,36.0,2,3000.0
1741,Super built-up  Area,18-Sep,Chandapura,1 BHK,645.0,1.0,16.45,1,2550.3875968992247
1742,Super built-up  Area,Ready To Move,Chandapura,2 BHK,922.0,2.0,36.0,2,3904.5553145336225
1744,Super built-up  Area,18-Dec,Chandapura,2 BHK,674.0,1.0,19.9,2,2952.522255192878
1748,Built-up  Area,Ready To Move,Chandapura,1 BHK,450.0,1.0,9.0,1,2000.0
1750,Super built-up  Area,18-Sep,Chandapura,2 BHK,985.0,2.0,25.12,2,2550.253807106599
1752,Super built-up  Area,18-Aug,Chandapura,2 BHK,1025.0,2.0,27.68,2,2700.487804878049
1754,Super built-up  Area,18-Sep,Chandapura,2 BHK,1015.0,2.0,25.88,2,2549.753694581281
1755,Super built-up  Area,Ready To Move,Chandapura,3 BHK,1345.0,2.0,39.5,3,2936.8029739776953
1756,Super built-up  Area,19-Nov,Chandapura,3 BHK,1033.0,2.0,30.47,3,2949.6611810261375
1757,Super built-up  Area,Ready To Move,Chandapura,3 BHK,971.0,2.0,38.0,3,3913.491246138002
1758,Super built-up  Area,18-Dec,Chandapura,2 BHK,1015.0,2.0,25.88,2,2549.753694581281
1759,Built-up  Area,Ready To Move,Chandapura,4 Bedroom,3300.0,4.0,135.0,4,4090.909090909091
1760,Built-up  Area,Ready To Move,Chandapura,2 BHK,800.0,1.0,30.0,2,3750.0
1762,Super built-up  Area,Ready To Move,Chandapura,2 BHK,900.0,2.0,35.0,2,3888.8888888888887
1763,Super built-up  Area,18-Aug,Chandapura,2 BHK,975.0,2.0,24.86,2,2549.74358974359
1764,Super built-up  Area,19-Sep,Chandapura,1 BHK,520.0,1.0,14.04,1,2700.0
1767,Super built-up  Area,Ready To Move,Chandapura,3 BHK,1323.0,2.0,42.0,3,3174.6031746031745
1768,Super built-up  Area,Ready To Move,Chandapura,1 BHK,410.0,1.0,10.0,1,2439.0243902439024
1769,Super built-up  Area,18-Aug,Chandapura,2 BHK,985.0,2.0,25.12,2,2550.253807106599
1770,Super built-up  Area,18-Aug,Chandapura,1 BHK,645.0,1.0,16.45,1,2550.3875968992247
1771,Super built-up  Area,18-Jul,Chandapura,1 BHK,645.0,1.0,16.45,1,2550.3875968992247
1772,Plot  Area,18-Nov,Chandapura,2 Bedroom,1200.0,2.0,36.0,2,3000.0
1773,Built-up  Area,Ready To Move,Chandapura,2 BHK,740.0,1.0,22.0,2,2972.972972972973
1774,Super built-up  Area,20-Dec,Chandapura,2 BHK,876.0,2.0,28.47,2,3250.0
1776,Super built-up  Area,18-Aug,Chandapura,1 BHK,520.0,1.0,14.04,1,2700.0
1778,Super built-up  Area,17-Nov,Channasandra,2 BHK,1009.0,2.0,38.34,2,3799.8017839445
1779,Super built-up  Area,Ready To Move,Channasandra,2 BHK,1065.0,2.0,35.0,2,3286.3849765258215
1780,Super built-up  Area,Ready To Move,Channasandra,2 BHK,1115.0,2.0,33.45,2,3000.0000000000005
1781,Super built-up  Area,Ready To Move,Channasandra,2 BHK,1030.0,2.0,34.5,2,3349.5145631067962
1782,Built-up  Area,Ready To Move,Channasandra,6 Bedroom,4200.0,6.0,180.0,6,4285.714285714285
1783,Super built-up  Area,Ready To Move,Channasandra,2 BHK,1115.0,2.0,40.0,2,3587.4439461883408
1784,Plot  Area,18-Jun,Channasandra,3 Bedroom,1200.0,3.0,67.77,3,5647.5
1785,Super built-up  Area,Ready To Move,Channasandra,2 BHK,1104.0,2.0,35.5,2,3215.5797101449275
1786,Super built-up  Area,Ready To Move,Channasandra,2 BHK,1160.0,2.0,55.0,2,4741.379310344828
1787,Super built-up  Area,18-Aug,Channasandra,2 BHK,1050.0,2.0,41.0,2,3904.7619047619046
1788,Super built-up  Area,17-Jul,Channasandra,2 BHK,1065.0,2.0,40.47,2,3800.0
1790,Super built-up  Area,Ready To Move,Channasandra,2 BHK,1070.0,2.0,38.0,2,3551.4018691588785
1791,Super built-up  Area,Ready To Move,Channasandra,2 BHK,1050.0,2.0,35.0,2,3333.3333333333335
1792,Super built-up  Area,Ready To Move,Channasandra,2 BHK,1093.0,2.0,34.0,2,3110.704483074108
1793,Built-up  Area,Ready To Move,Channasandra,2 BHK,808.0,2.0,40.0,2,4950.495049504951
1794,Super built-up  Area,Ready To Move,Channasandra,2 BHK,1010.0,2.0,36.0,2,3564.3564356435645
1795,Super built-up  Area,Ready To Move,Channasandra,2 BHK,1123.0,2.0,36.0,2,3205.699020480855
1796,Super built-up  Area,18-Apr,Channasandra,2 BHK,1000.0,2.0,35.0,2,3500.0
1797,Super built-up  Area,18-Aug,Channasandra,3 BHK,1330.0,2.0,51.83,3,3896.9924812030076
1798,Super built-up  Area,Ready To Move,Channasandra,2 BHK,1093.0,2.0,37.0,2,3385.1784080512352
1799,Super built-up  Area,Ready To Move,Channasandra,2 BHK,1115.0,2.0,35.8,2,3210.7623318385645
1800,Plot  Area,18-Jul,Channasandra,3 Bedroom,1500.0,3.0,61.95,3,4130.0
1802,Super built-up  Area,18-Dec,Channasandra,2 BHK,830.0,2.0,36.28,2,4371.084337349397
1803,Plot  Area,18-Nov,Channasandra,3 Bedroom,1200.0,3.0,67.77,3,5647.5
1804,Super built-up  Area,Ready To Move,Channasandra,3 BHK,1195.0,2.0,56.0,3,4686.192468619247
1805,Super built-up  Area,Ready To Move,Channasandra,2 BHK,1175.0,2.0,38.0,2,3234.0425531914893
1806,Plot  Area,18-Apr,Channasandra,2 Bedroom,1200.0,2.0,46.13,2,3844.1666666666665
1807,Super built-up  Area,Ready To Move,Channasandra,2 BHK,1065.0,2.0,36.0,2,3380.281690140845
1808,Super built-up  Area,18-Dec,Channasandra,2 BHK,1050.0,2.0,44.41,2,4229.523809523809
1809,Super built-up  Area,Ready To Move,Channasandra,2 BHK,1010.0,2.0,32.0,2,3168.3168316831684
1811,Plot  Area,Ready To Move,Chikka Tirupathi,4 Bedroom,2325.0,4.0,120.0,4,5161.290322580645
1813,Plot  Area,Ready To Move,Chikka Tirupathi,3 Bedroom,1808.0,4.0,80.27,3,4439.712389380531
1814,Plot  Area,18-May,Chikka Tirupathi,3 Bedroom,3297.0,3.0,135.0,3,4094.631483166515
1816,Plot  Area,Ready To Move,Chikka Tirupathi,3 Bedroom,1616.0,3.0,95.0,3,5878.712871287129
1818,Plot  Area,Ready To Move,Chikka Tirupathi,3 Bedroom,2646.0,3.0,99.0,3,3741.496598639456
1821,Plot  Area,Ready To Move,Chikka Tirupathi,3 Bedroom,1555.0,3.0,100.0,3,6430.868167202572
1822,Plot  Area,18-Mar,Chikka Tirupathi,3 Bedroom,2325.0,3.0,95.0,3,4086.021505376344
1823,Plot  Area,Ready To Move,Chikka Tirupathi,4 Bedroom,2325.0,4.0,120.0,4,5161.290322580645
1825,Plot  Area,Ready To Move,Chikka Tirupathi,3 Bedroom,2153.0,4.0,120.0,3,5573.61820715281
1827,Built-up  Area,Ready To Move,Chikkabanavar,2 BHK,950.0,2.0,40.0,2,4210.526315789473
1828,Plot  Area,Ready To Move,Chikkabanavar,1 Bedroom,1200.0,1.0,20.0,1,1666.6666666666667
1829,Plot  Area,Ready To Move,Chikkabanavar,3 Bedroom,1600.0,2.0,80.0,3,5000.0
1830,Super built-up  Area,Ready To Move,Chikkabanavar,2 BHK,600.0,1.0,25.0,2,4166.666666666667
1832,Built-up  Area,Ready To Move,Chikkabanavar,5 Bedroom,2400.0,4.0,97.0,5,4041.6666666666665
1833,Built-up  Area,Ready To Move,Chikkabanavar,5 Bedroom,2000.0,4.0,65.0,5,3250.0
1834,Super built-up  Area,Ready To Move,Chikkabanavar,2 BHK,1067.0,2.0,38.0,2,3561.3870665417057
1835,Super built-up  Area,Ready To Move,Chikkabanavar,3 BHK,1320.0,2.0,46.0,3,3484.848484848485
1836,Built-up  Area,Ready To Move,Chikkabanavar,8 Bedroom,4000.0,7.0,110.0,8,2750.0
1837,Super built-up  Area,Ready To Move,Chikkalasandra,3 BHK,1290.0,2.0,56.12,3,4350.387596899225
1838,Built-up  Area,Ready To Move,Chikkalasandra,2 BHK,1100.0,2.0,50.0,2,4545.454545454545
1839,Super built-up  Area,Ready To Move,Chikkalasandra,2 BHK,1208.0,2.0,49.0,2,4056.291390728477
1841,Built-up  Area,Ready To Move,Chikkalasandra,2 BHK,1070.0,2.0,50.0,2,4672.897196261682
1842,Super built-up  Area,Ready To Move,Chikkalasandra,2 BHK,1230.0,2.0,48.0,2,3902.439024390244
1843,Super built-up  Area,Ready To Move,Chikkalasandra,2 BHK,1070.0,2.0,42.8,2,4000.0
1845,Super built-up  Area,Ready To Move,Chikkalasandra,3 BHK,1270.0,2.0,55.25,3,4350.393700787402
1847,Super built-up  Area,Ready To Move,Chikkalasandra,2 BHK,1075.0,2.0,46.76,2,4349.767441860465
1848,Super built-up  Area,Ready To Move,Chikkalasandra,3 BHK,1230.0,2.0,53.51,3,4350.40650406504
1849,Super built-up  Area,Ready To Move,Chikkalasandra,3 BHK,1290.0,2.0,56.12,3,4350.387596899225
1850,Super built-up  Area,17-Apr,Chikkalasandra,2 BHK,1070.0,2.0,45.48,2,4250.467289719626
1851,Super built-up  Area,Ready To Move,Chikkalasandra,2 BHK,1100.0,2.0,50.0,2,4545.454545454545
1852,Super built-up  Area,Ready To Move,Chikkalasandra,3 BHK,1390.0,2.0,60.47,3,4350.359712230216
1854,Built-up  Area,Ready To Move,Chikkalasandra,2 BHK,1224.0,2.0,45.0,2,3676.470588235294
1855,Super built-up  Area,Ready To Move,Chikkalasandra,2 BHK,1090.0,2.0,47.42,2,4350.45871559633
1858,Built-up  Area,Ready To Move,Chikkalasandra,2 BHK,1325.0,2.0,59.0,2,4452.830188679245
1859,Super built-up  Area,Ready To Move,Chikkalasandra,3 BHK,1275.0,2.0,55.46,3,4349.803921568628
1861,Super built-up  Area,Ready To Move,Choodasandra,2 BHK,1115.0,2.0,50.0,2,4484.304932735426
1862,Super built-up  Area,Ready To Move,Choodasandra,2 BHK,1300.0,2.0,57.0,2,4384.615384615385
1863,Super built-up  Area,17-Jul,Choodasandra,3 BHK,1530.0,3.0,77.0,3,5032.679738562091
1866,Super built-up  Area,18-May,Choodasandra,2 BHK,1197.0,2.0,63.0,2,5263.1578947368425
1867,Super built-up  Area,Ready To Move,Choodasandra,3 BHK,1465.0,3.0,75.0,3,5119.453924914676
1868,Super built-up  Area,Ready To Move,Choodasandra,2 BHK,1115.0,2.0,50.0,2,4484.304932735426
1869,Super built-up  Area,Ready To Move,Choodasandra,2 BHK,1215.0,2.0,59.0,2,4855.9670781893
1870,Super built-up  Area,Ready To Move,Choodasandra,3 BHK,1254.0,2.0,65.0,3,5183.413078149921
1871,Super built-up  Area,Ready To Move,Choodasandra,2 BHK,725.0,2.0,36.0,2,4965.517241379311
1873,Super built-up  Area,Ready To Move,Choodasandra,2 BHK,1075.0,2.0,45.0,2,4186.046511627907
1874,Super built-up  Area,Ready To Move,Choodasandra,2 BHK,1180.0,2.0,71.22,2,6035.593220338983
1875,Built-up  Area,Ready To Move,Choodasandra,2 BHK,1140.0,2.0,62.0,2,5438.596491228071
1877,Super built-up  Area,Ready To Move,Choodasandra,3 BHK,1560.0,3.0,78.0,3,5000.0
1878,Built-up  Area,Ready To Move,Choodasandra,2 BHK,1065.0,2.0,46.0,2,4319.24882629108
1879,Super built-up  Area,Ready To Move,Choodasandra,2 BHK,1115.0,2.0,50.0,2,4484.304932735426
1881,Super built-up  Area,Ready To Move,Choodasandra,2 BHK,1115.0,2.0,50.0,2,4484.304932735426
1882,Built-up  Area,Ready To Move,Cooke Town,1 BHK,565.0,1.0,35.0,1,6194.690265486725
1883,Plot  Area,Ready To Move,Cooke Town,3 Bedroom,2572.0,3.0,390.0,3,15163.297045101088
1884,Plot  Area,Ready To Move,Cooke Town,5 Bedroom,2043.0,6.0,375.0,5,18355.359765051395
1885,Super built-up  Area,Ready To Move,Cooke Town,4 BHK,3950.0,4.0,450.0,4,11392.405063291139
1886,Built-up  Area,Ready To Move,Cooke Town,3 BHK,2388.0,4.0,239.0,3,10008.375209380234
1887,Super built-up  Area,Ready To Move,Cooke Town,3 BHK,1500.0,3.0,95.0,3,6333.333333333333
1888,Super built-up  Area,Ready To Move,Cooke Town,2 BHK,1710.0,2.0,200.0,2,11695.906432748538
1889,Super built-up  Area,Ready To Move,Cooke Town,2 BHK,1310.0,2.0,111.0,2,8473.282442748092
1891,Super built-up  Area,Ready To Move,Cooke Town,3 BHK,2560.0,4.0,310.0,3,12109.375
1892,Plot  Area,Ready To Move,Cooke Town,3 Bedroom,2600.0,3.0,375.0,3,14423.076923076924
1893,Super built-up  Area,Ready To Move,Cooke Town,3 BHK,1700.0,3.0,120.0,3,7058.823529411765
1894,Super built-up  Area,Ready To Move,Cooke Town,2 BHK,1100.0,2.0,90.0,2,8181.818181818182
1895,Super built-up  Area,Ready To Move,Cooke Town,3 BHK,2300.0,3.0,250.0,3,10869.565217391304
1896,Built-up  Area,Ready To Move,Cooke Town,3 BHK,1850.0,3.0,110.0,3,5945.945945945946
1897,Super built-up  Area,Ready To Move,Cooke Town,3 BHK,1600.0,3.0,260.0,3,16250.0
1899,Super built-up  Area,Ready To Move,Cox Town,1 BHK,605.0,1.0,29.0,1,4793.388429752066
1902,Super built-up  Area,Ready To Move,Cox Town,3 BHK,1600.0,3.0,150.0,3,9375.0
1903,Super built-up  Area,Ready To Move,Cox Town,2 BHK,1250.0,2.0,95.0,2,7600.0
1904,Built-up  Area,Ready To Move,Cox Town,2 BHK,1100.0,2.0,166.0,2,15090.90909090909
1905,Built-up  Area,Ready To Move,Cox Town,2 BHK,1280.0,2.0,120.0,2,9375.0
1906,Built-up  Area,Ready To Move,Cox Town,2 BHK,1073.0,2.0,72.0,2,6710.158434296365
1907,Super built-up  Area,Ready To Move,Cox Town,2 BHK,1000.0,2.0,58.0,2,5800.0
1908,Super built-up  Area,Ready To Move,Cox Town,2 BHK,1200.0,2.0,140.0,2,11666.666666666666
1909,Super built-up  Area,Ready To Move,Cunningham Road,4 BHK,5270.0,4.0,1250.0,4,23719.165085388995
1910,Super built-up  Area,Ready To Move,Cunningham Road,3 BHK,3875.0,3.0,864.0,3,22296.774193548386
1911,Super built-up  Area,Ready To Move,Cunningham Road,3 BHK,3875.0,3.0,800.0,3,20645.16129032258
1912,Super built-up  Area,18-Feb,Cunningham Road,3 BHK,3815.0,3.0,763.0,3,20000.0
1913,Super built-up  Area,Ready To Move,Cunningham Road,3 BHK,2880.0,3.0,501.0,3,17395.833333333332
1914,Super built-up  Area,19-Jul,Cunningham Road,3 BHK,3489.0,3.0,662.0,3,18973.91802808828
1915,Super built-up  Area,Ready To Move,Cunningham Road,3 BHK,4170.0,3.0,800.0,3,19184.65227817746
1917,Super built-up  Area,Ready To Move,Cunningham Road,3 BHK,2700.0,3.0,501.0,3,18555.555555555555
1919,Super built-up  Area,Ready To Move,Cunningham Road,3 BHK,2880.0,3.0,560.0,3,19444.444444444445
1920,Super built-up  Area,17-Sep,Dasanapura,2 BHK,708.0,2.0,37.0,2,5225.988700564972
1921,Super built-up  Area,Ready To Move,Dasanapura,2 BHK,708.0,1.0,40.0,2,5649.717514124294
1922,Built-up  Area,Ready To Move,Dasanapura,2 BHK,965.0,2.0,42.5,2,4404.145077720207
1924,Plot  Area,Ready To Move,Dasanapura,2 Bedroom,1500.0,3.0,65.0,2,4333.333333333333
1925,Super built-up  Area,Ready To Move,Dasanapura,1 BHK,708.0,1.0,28.32,1,4000.0
1926,Super built-up  Area,Ready To Move,Dasanapura,2 BHK,814.0,2.0,42.0,2,5159.7051597051595
1927,Built-up  Area,Ready To Move,Dasanapura,2 BHK,1163.0,2.0,65.0,2,5588.993981083405
1928,Built-up  Area,Ready To Move,Dasanapura,4 Bedroom,2400.0,5.0,100.0,4,4166.666666666667
1929,Super built-up  Area,18-May,Dasanapura,3 BHK,1286.0,2.0,68.0,3,5287.713841368584
1930,Super built-up  Area,Ready To Move,Dasanapura,2 BHK,708.0,2.0,31.15,2,4399.717514124294
1931,Super built-up  Area,Ready To Move,Dasanapura,2 BHK,814.0,2.0,53.0,2,6511.056511056511
1932,Super built-up  Area,18-Apr,Dasanapura,2 BHK,966.0,2.0,58.0,2,6004.140786749483
1933,Super built-up  Area,Ready To Move,Dasanapura,1 BHK,708.0,1.0,41.0,1,5790.960451977401
1934,Super built-up  Area,Ready To Move,Dasanapura,2 BHK,814.0,2.0,43.7,2,5368.550368550368
1935,Super built-up  Area,Ready To Move,Dasarahalli,2 BHK,1295.0,2.0,65.0,2,5019.305019305019
1936,Super built-up  Area,Ready To Move,Dasarahalli,3 BHK,1520.0,2.0,75.0,3,4934.210526315789
1937,Super built-up  Area,Ready To Move,Dasarahalli,2 BHK,1300.0,2.0,55.0,2,4230.7692307692305
1938,Super built-up  Area,Ready To Move,Dasarahalli,3 BHK,1901.0,3.0,119.0,3,6259.863229879011
1939,Built-up  Area,Ready To Move,Dasarahalli,2 BHK,1150.0,2.0,70.0,2,6086.95652173913
1940,Plot  Area,Ready To Move,Dasarahalli,7 Bedroom,2400.0,3.0,150.0,7,6250.0
1941,Super built-up  Area,Ready To Move,Dasarahalli,3 BHK,2100.0,3.0,120.0,3,5714.285714285715
1942,Built-up  Area,Ready To Move,Dasarahalli,2 BHK,1300.0,2.0,50.0,2,3846.153846153846
1943,Plot  Area,Ready To Move,Dasarahalli,3 Bedroom,2400.0,2.0,152.0,3,6333.333333333333
1944,Super built-up  Area,Ready To Move,Dasarahalli,2 BHK,1220.0,2.0,52.0,2,4262.295081967213
1945,Super built-up  Area,Ready To Move,Dasarahalli,2 BHK,1375.0,2.0,60.0,2,4363.636363636364
1946,Built-up  Area,Ready To Move,Dasarahalli,3 BHK,1950.0,3.0,125.0,3,6410.25641025641
1947,Super built-up  Area,18-Apr,Dasarahalli,2 BHK,1333.0,2.0,86.65,2,6500.375093773443
1948,Super built-up  Area,18-Jul,Dasarahalli,2 BHK,1333.0,2.0,78.56,2,5893.473368342085
